# ChronoModel 2.0.18
# ChronoModel Project
# Date Format : BC/AD
iter,IUP Begin,IUP End,XXII
61461,-41786.1885244997,-41786.1885244997,-41786.1885244997
61462,-41794.9952786097,-41794.9952786097,-41794.9952786097
61463,-46273.0672187819,-46273.0672187819,-46273.0672187819
61464,-44374.2596153014,-44374.2596153014,-44374.2596153014
61465,-41853.2019708858,-41853.2019708858,-41853.2019708858
61466,-41795.0347140899,-41795.0347140899,-41795.0347140899
61467,-42403.7239043526,-42403.7239043526,-42403.7239043526
61468,-42380.7484916823,-42380.7484916823,-42380.7484916823
61469,-42615.4799006859,-42615.4799006859,-42615.4799006859
61470,-41870.7808218001,-41870.7808218001,-41870.7808218001
61471,-42032.565178422,-42032.565178422,-42032.565178422
61472,-41928.5802273802,-41928.5802273802,-41928.5802273802
61473,-41628.9905776487,-41628.9905776487,-41628.9905776487
61474,-42366.9948735673,-42366.9948735673,-42366.9948735673
61475,-42168.8756391474,-42168.8756391474,-42168.8756391474
61476,-41750.4078339007,-41750.4078339007,-41750.4078339007
61477,-41431.0389759222,-41431.0389759222,-41431.0389759222
61478,-41900.7011440379,-41900.7011440379,-41900.7011440379
61479,-41677.4323492388,-41677.4323492388,-41677.4323492388
61480,-41968.2745981507,-41968.2745981507,-41968.2745981507
61481,-46344.1901859613,-46344.1901859613,-46344.1901859613
61482,-43054.5941594084,-43054.5941594084,-43054.5941594084
61483,-42664.5719205114,-42664.5719205114,-42664.5719205114
61484,-42437.0321780238,-42437.0321780238,-42437.0321780238
61485,-41905.0908637096,-41905.0908637096,-41905.0908637096
61486,-42400.7036944564,-42400.7036944564,-42400.7036944564
61487,-42834.1801840069,-42834.1801840069,-42834.1801840069
61488,-42283.147903973,-42283.147903973,-42283.147903973
61489,-42224.2867848756,-42224.2867848756,-42224.2867848756
61490,-41631.7358940197,-41631.7358940197,-41631.7358940197
61491,-41695.3923913883,-41695.3923913883,-41695.3923913883
61492,-41498.09780244,-41498.09780244,-41498.09780244
61493,-42314.6062319191,-42314.6062319191,-42314.6062319191
61494,-43839.596423394,-43839.596423394,-43839.596423394
61495,-41785.5275011449,-41785.5275011449,-41785.5275011449
61496,-43050.9314985235,-43050.9314985235,-43050.9314985235
61497,-42553.8398165056,-42553.8398165056,-42553.8398165056
61498,-41676.7494809227,-41676.7494809227,-41676.7494809227
61499,-41321.5483863557,-41321.5483863557,-41321.5483863557
61500,-42490.397555927,-42490.397555927,-42490.397555927
61501,-42772.2932534314,-42772.2932534314,-42772.2932534314
61502,-42093.2756503771,-42093.2756503771,-42093.2756503771
61503,-42098.1067678165,-42098.1067678165,-42098.1067678165
61504,-44085.5871376247,-44085.5871376247,-44085.5871376247
61505,-41744.1383224025,-41744.1383224025,-41744.1383224025
61506,-42319.3999803461,-42319.3999803461,-42319.3999803461
61507,-41465.8613933453,-41465.8613933453,-41465.8613933453
61508,-43523.5759938228,-43523.5759938228,-43523.5759938228
61509,-43388.7385316768,-43388.7385316768,-43388.7385316768
61510,-41826.124083737,-41826.124083737,-41826.124083737
61511,-42142.3826965614,-42142.3826965614,-42142.3826965614
61512,-42031.1781768039,-42031.1781768039,-42031.1781768039
61513,-42749.0757192619,-42749.0757192619,-42749.0757192619
61514,-42192.5538044048,-42192.5538044048,-42192.5538044048
61515,-42028.8137834611,-42028.8137834611,-42028.8137834611
61516,-42121.1744899084,-42121.1744899084,-42121.1744899084
61517,-42928.0936005911,-42928.0936005911,-42928.0936005911
61518,-42394.6527439353,-42394.6527439353,-42394.6527439353
61519,-42559.7177100183,-42559.7177100183,-42559.7177100183
61520,-42203.1508816379,-42203.1508816379,-42203.1508816379
61521,-42035.5704621253,-42035.5704621253,-42035.5704621253
61522,-41635.2972443035,-41635.2972443035,-41635.2972443035
61523,-41758.0493585565,-41758.0493585565,-41758.0493585565
61524,-42755.6664513645,-42755.6664513645,-42755.6664513645
61525,-42078.2312026294,-42078.2312026294,-42078.2312026294
61526,-42196.5651424371,-42196.5651424371,-42196.5651424371
61527,-41568.0694437928,-41568.0694437928,-41568.0694437928
61528,-42160.9144898466,-42160.9144898466,-42160.9144898466
61529,-41501.0579242567,-41501.0579242567,-41501.0579242567
61530,-41720.2832787316,-41720.2832787316,-41720.2832787316
61531,-42030.3458343996,-42030.3458343996,-42030.3458343996
61532,-42201.3237285763,-42201.3237285763,-42201.3237285763
61533,-41909.840645794,-41909.840645794,-41909.840645794
61534,-41946.1224206284,-41946.1224206284,-41946.1224206284
61535,-42060.9078245738,-42060.9078245738,-42060.9078245738
61536,-42323.2810417851,-42323.2810417851,-42323.2810417851
61537,-43675.5125091196,-43675.5125091196,-43675.5125091196
61538,-41795.555155643,-41795.555155643,-41795.555155643
61539,-43724.2451961126,-43724.2451961126,-43724.2451961126
61540,-41542.8786137636,-41542.8786137636,-41542.8786137636
61541,-42255.5121592503,-42255.5121592503,-42255.5121592503
61542,-41957.642239355,-41957.642239355,-41957.642239355
61543,-42174.3547794539,-42174.3547794539,-42174.3547794539
61544,-42695.9534701032,-42695.9534701032,-42695.9534701032
61545,-42876.0328548327,-42876.0328548327,-42876.0328548327
61546,-41411.2595330878,-41411.2595330878,-41411.2595330878
61547,-41793.4893832437,-41793.4893832437,-41793.4893832437
61548,-41910.946913125,-41910.946913125,-41910.946913125
61549,-41870.0771825331,-41870.0771825331,-41870.0771825331
61550,-41588.5580770377,-41588.5580770377,-41588.5580770377
61551,-41854.1220883932,-41854.1220883932,-41854.1220883932
61552,-41910.7845512267,-41910.7845512267,-41910.7845512267
61553,-42278.7216476402,-42278.7216476402,-42278.7216476402
61554,-41718.664864837,-41718.664864837,-41718.664864837
61555,-42555.1866708287,-42555.1866708287,-42555.1866708287
61556,-41897.2877942373,-41897.2877942373,-41897.2877942373
61557,-41768.7268447159,-41768.7268447159,-41768.7268447159
61558,-41834.0739775092,-41834.0739775092,-41834.0739775092
61559,-42011.9391066264,-42011.9391066264,-42011.9391066264
61560,-42039.2357816716,-42039.2357816716,-42039.2357816716
61561,-41949.8352350654,-41949.8352350654,-41949.8352350654
61562,-43487.5587456813,-43487.5587456813,-43487.5587456813
61563,-42598.6208153065,-42598.6208153065,-42598.6208153065
61564,-44047.9166579835,-44047.9166579835,-44047.9166579835
61565,-41382.7806757392,-41382.7806757392,-41382.7806757392
61566,-41823.9036162025,-41823.9036162025,-41823.9036162025
61567,-41499.8693370129,-41499.8693370129,-41499.8693370129
61568,-42196.9976959155,-42196.9976959155,-42196.9976959155
61569,-41999.4564075767,-41999.4564075767,-41999.4564075767
61570,-41620.6801379819,-41620.6801379819,-41620.6801379819
61571,-42215.8262020242,-42215.8262020242,-42215.8262020242
61572,-42048.4837716389,-42048.4837716389,-42048.4837716389
61573,-42124.6368101907,-42124.6368101907,-42124.6368101907
61574,-41851.2593684191,-41851.2593684191,-41851.2593684191
61575,-42007.6452553771,-42007.6452553771,-42007.6452553771
61576,-42103.2399078949,-42103.2399078949,-42103.2399078949
61577,-42153.9361466884,-42153.9361466884,-42153.9361466884
61578,-42637.6237495105,-42637.6237495105,-42637.6237495105
61579,-41188.0060461205,-41188.0060461205,-41188.0060461205
61580,-42938.9283313705,-42938.9283313705,-42938.9283313705
61581,-42347.2168086292,-42347.2168086292,-42347.2168086292
61582,-41883.1726717181,-41883.1726717181,-41883.1726717181
61583,-42182.0634489579,-42182.0634489579,-42182.0634489579
61584,-41827.367118827,-41827.367118827,-41827.367118827
61585,-41869.0530874287,-41869.0530874287,-41869.0530874287
61586,-42713.8552360046,-42713.8552360046,-42713.8552360046
61587,-41661.2049563089,-41661.2049563089,-41661.2049563089
61588,-42728.986284435,-42728.986284435,-42728.986284435
61589,-42429.3252760749,-42429.3252760749,-42429.3252760749
61590,-41681.075932347,-41681.075932347,-41681.075932347
61591,-41638.4449186677,-41638.4449186677,-41638.4449186677
61592,-42005.9743436894,-42005.9743436894,-42005.9743436894
61593,-41697.7709384676,-41697.7709384676,-41697.7709384676
61594,-42228.3041238156,-42228.3041238156,-42228.3041238156
61595,-41912.5854737985,-41912.5854737985,-41912.5854737985
61596,-42328.3224342258,-42328.3224342258,-42328.3224342258
61597,-42620.2441790916,-42620.2441790916,-42620.2441790916
61598,-41665.9154927143,-41665.9154927143,-41665.9154927143
61599,-41608.7433182493,-41608.7433182493,-41608.7433182493
61600,-41756.5131898712,-41756.5131898712,-41756.5131898712
61601,-41569.7298946704,-41569.7298946704,-41569.7298946704
61602,-42935.4368244281,-42935.4368244281,-42935.4368244281
61603,-41739.7422361857,-41739.7422361857,-41739.7422361857
61604,-41263.0016801849,-41263.0016801849,-41263.0016801849
61605,-42314.2421078519,-42314.2421078519,-42314.2421078519
61606,-41746.8366902472,-41746.8366902472,-41746.8366902472
61607,-41996.3706680534,-41996.3706680534,-41996.3706680534
61608,-41636.6174874293,-41636.6174874293,-41636.6174874293
61609,-42140.0791359074,-42140.0791359074,-42140.0791359074
61610,-42433.1794520824,-42433.1794520824,-42433.1794520824
61611,-42452.9583614404,-42452.9583614404,-42452.9583614404
61612,-42219.7971418086,-42219.7971418086,-42219.7971418086
61613,-41600.4630384113,-41600.4630384113,-41600.4630384113
61614,-42783.1054924843,-42783.1054924843,-42783.1054924843
61615,-42276.3492252946,-42276.3492252946,-42276.3492252946
61616,-42094.0245236836,-42094.0245236836,-42094.0245236836
61617,-42131.9440232798,-42131.9440232798,-42131.9440232798
61618,-42248.2529772548,-42248.2529772548,-42248.2529772548
61619,-41573.4601044489,-41573.4601044489,-41573.4601044489
61620,-44233.5037661384,-44233.5037661384,-44233.5037661384
61621,-41634.2913359519,-41634.2913359519,-41634.2913359519
61622,-41807.5343702435,-41807.5343702435,-41807.5343702435
61623,-41063.71208331,-41063.71208331,-41063.71208331
61624,-41983.0116724811,-41983.0116724811,-41983.0116724811
61625,-42397.1143283187,-42397.1143283187,-42397.1143283187
61626,-41882.4903905106,-41882.4903905106,-41882.4903905106
61627,-42300.7844945806,-42300.7844945806,-42300.7844945806
61628,-41944.7414898788,-41944.7414898788,-41944.7414898788
61629,-41278.2481219083,-41278.2481219083,-41278.2481219083
61630,-41726.9958665978,-41726.9958665978,-41726.9958665978
61631,-41385.9846905763,-41385.9846905763,-41385.9846905763
61632,-42046.6547318008,-42046.6547318008,-42046.6547318008
61633,-41754.9587695252,-41754.9587695252,-41754.9587695252
61634,-42027.8606442072,-42027.8606442072,-42027.8606442072
61635,-43452.3258070994,-43452.3258070994,-43452.3258070994
61636,-46099.147359774,-46099.147359774,-46099.147359774
61637,-42599.6159559471,-42599.6159559471,-42599.6159559471
61638,-42212.1498590128,-42212.1498590128,-42212.1498590128
61639,-41611.2608936195,-41611.2608936195,-41611.2608936195
61640,-42161.2899774497,-42161.2899774497,-42161.2899774497
61641,-41940.6872260024,-41940.6872260024,-41940.6872260024
61642,-42331.7513633475,-42331.7513633475,-42331.7513633475
61643,-42083.6523164316,-42083.6523164316,-42083.6523164316
61644,-41864.0842189929,-41864.0842189929,-41864.0842189929
61645,-42306.3740650293,-42306.3740650293,-42306.3740650293
61646,-41355.8075875558,-41355.8075875558,-41355.8075875558
61647,-41693.5430061191,-41693.5430061191,-41693.5430061191
61648,-42116.6250381692,-42116.6250381692,-42116.6250381692
61649,-42215.5978160481,-42215.5978160481,-42215.5978160481
61650,-41723.142860279,-41723.142860279,-41723.142860279
61651,-41883.906950374,-41883.906950374,-41883.906950374
61652,-41483.3360405632,-41483.3360405632,-41483.3360405632
61653,-41592.0181623051,-41592.0181623051,-41592.0181623051
61654,-41708.2061872648,-41708.2061872648,-41708.2061872648
61655,-42343.1180734377,-42343.1180734377,-42343.1180734377
61656,-41986.2968977073,-41986.2968977073,-41986.2968977073
61657,-44157.322239423,-44157.322239423,-44157.322239423
61658,-41690.3519369062,-41690.3519369062,-41690.3519369062
61659,-41521.1422011518,-41521.1422011518,-41521.1422011518
61660,-41550.3012549132,-41550.3012549132,-41550.3012549132
61661,-41809.6606963238,-41809.6606963238,-41809.6606963238
61662,-42140.1808657815,-42140.1808657815,-42140.1808657815
61663,-41422.2896789785,-41422.2896789785,-41422.2896789785
61664,-41690.3077263473,-41690.3077263473,-41690.3077263473
61665,-42180.5408382991,-42180.5408382991,-42180.5408382991
61666,-42126.7943388953,-42126.7943388953,-42126.7943388953
61667,-41690.4424161722,-41690.4424161722,-41690.4424161722
61668,-42033.8210271231,-42033.8210271231,-42033.8210271231
61669,-41711.3926718703,-41711.3926718703,-41711.3926718703
61670,-41755.3409000851,-41755.3409000851,-41755.3409000851
61671,-42231.6679652861,-42231.6679652861,-42231.6679652861
61672,-41714.6458533429,-41714.6458533429,-41714.6458533429
61673,-41772.6051032018,-41772.6051032018,-41772.6051032018
61674,-41737.487097773,-41737.487097773,-41737.487097773
61675,-42479.7993708633,-42479.7993708633,-42479.7993708633
61676,-42347.8976616273,-42347.8976616273,-42347.8976616273
61677,-41651.8706747668,-41651.8706747668,-41651.8706747668
61678,-41264.057003254,-41264.057003254,-41264.057003254
61679,-42291.5494069803,-42291.5494069803,-42291.5494069803
61680,-41877.4273761321,-41877.4273761321,-41877.4273761321
61681,-41855.9056282392,-41855.9056282392,-41855.9056282392
61682,-41966.4155536644,-41966.4155536644,-41966.4155536644
61683,-42251.6315572608,-42251.6315572608,-42251.6315572608
61684,-43130.9151964512,-43130.9151964512,-43130.9151964512
61685,-41694.8961369309,-41694.8961369309,-41694.8961369309
61686,-42318.46441348,-42318.46441348,-42318.46441348
61687,-41501.5912378954,-41501.5912378954,-41501.5912378954
61688,-41780.9645679789,-41780.9645679789,-41780.9645679789
61689,-41716.7537298813,-41716.7537298813,-41716.7537298813
61690,-43417.4870006924,-43417.4870006924,-43417.4870006924
61691,-41661.8937344339,-41661.8937344339,-41661.8937344339
61692,-42384.8188775187,-42384.8188775187,-42384.8188775187
61693,-42019.6928232586,-42019.6928232586,-42019.6928232586
61694,-41563.5101263421,-41563.5101263421,-41563.5101263421
61695,-42476.4128249391,-42476.4128249391,-42476.4128249391
61696,-41534.3186194156,-41534.3186194156,-41534.3186194156
61697,-41615.0332600796,-41615.0332600796,-41615.0332600796
61698,-42005.7173775646,-42005.7173775646,-42005.7173775646
61699,-42691.2057329518,-42691.2057329518,-42691.2057329518
61700,-41806.6979133082,-41806.6979133082,-41806.6979133082
61701,-42452.0516255919,-42452.0516255919,-42452.0516255919
61702,-41846.9866825412,-41846.9866825412,-41846.9866825412
61703,-42591.4599320314,-42591.4599320314,-42591.4599320314
61704,-43347.9863954896,-43347.9863954896,-43347.9863954896
61705,-41758.6445864644,-41758.6445864644,-41758.6445864644
61706,-42068.4971873265,-42068.4971873265,-42068.4971873265
61707,-42588.7905010671,-42588.7905010671,-42588.7905010671
61708,-42142.296045423,-42142.296045423,-42142.296045423
61709,-42239.8894908163,-42239.8894908163,-42239.8894908163
61710,-41954.0577452419,-41954.0577452419,-41954.0577452419
61711,-42220.1748797813,-42220.1748797813,-42220.1748797813
61712,-42184.4744745962,-42184.4744745962,-42184.4744745962
61713,-41936.7868898588,-41936.7868898588,-41936.7868898588
61714,-41660.0811740905,-41660.0811740905,-41660.0811740905
61715,-41622.2371387022,-41622.2371387022,-41622.2371387022
61716,-42368.7476170064,-42368.7476170064,-42368.7476170064
61717,-41841.9909979312,-41841.9909979312,-41841.9909979312
61718,-41614.3865787021,-41614.3865787021,-41614.3865787021
61719,-41393.7417428807,-41393.7417428807,-41393.7417428807
61720,-41251.6666955255,-41251.6666955255,-41251.6666955255
61721,-43224.6642561685,-43224.6642561685,-43224.6642561685
61722,-43220.1617227156,-43220.1617227156,-43220.1617227156
61723,-41958.1732702166,-41958.1732702166,-41958.1732702166
61724,-42647.0138537256,-42647.0138537256,-42647.0138537256
61725,-42110.6098359671,-42110.6098359671,-42110.6098359671
61726,-42721.3835463506,-42721.3835463506,-42721.3835463506
61727,-41916.2154580103,-41916.2154580103,-41916.2154580103
61728,-41876.3635594177,-41876.3635594177,-41876.3635594177
61729,-42140.1211450592,-42140.1211450592,-42140.1211450592
61730,-41622.6432221787,-41622.6432221787,-41622.6432221787
61731,-42670.006551391,-42670.006551391,-42670.006551391
61732,-41737.4026204687,-41737.4026204687,-41737.4026204687
61733,-42172.2167062036,-42172.2167062036,-42172.2167062036
61734,-41569.340274903,-41569.340274903,-41569.340274903
61735,-42011.5132240169,-42011.5132240169,-42011.5132240169
61736,-42060.69972433,-42060.69972433,-42060.69972433
61737,-42384.5236335776,-42384.5236335776,-42384.5236335776
61738,-42765.3145422917,-42765.3145422917,-42765.3145422917
61739,-42685.9597989142,-42685.9597989142,-42685.9597989142
61740,-41682.7454093005,-41682.7454093005,-41682.7454093005
61741,-42023.0192186098,-42023.0192186098,-42023.0192186098
61742,-42040.7465335897,-42040.7465335897,-42040.7465335897
61743,-41547.0631999676,-41547.0631999676,-41547.0631999676
61744,-41439.3288111729,-41439.3288111729,-41439.3288111729
61745,-41833.0990905923,-41833.0990905923,-41833.0990905923
61746,-41650.4233889602,-41650.4233889602,-41650.4233889602
61747,-41947.4512881532,-41947.4512881532,-41947.4512881532
61748,-42679.1253180406,-42679.1253180406,-42679.1253180406
61749,-41800.4744698497,-41800.4744698497,-41800.4744698497
61750,-41744.0096994252,-41744.0096994252,-41744.0096994252
61751,-42648.855162746,-42648.855162746,-42648.855162746
61752,-41563.0567160657,-41563.0567160657,-41563.0567160657
61753,-42063.6759942473,-42063.6759942473,-42063.6759942473
61754,-44269.8363018636,-44269.8363018636,-44269.8363018636
61755,-42087.8422618446,-42087.8422618446,-42087.8422618446
61756,-42304.3763868695,-42304.3763868695,-42304.3763868695
61757,-42248.3904323457,-42248.3904323457,-42248.3904323457
61758,-42134.1776709357,-42134.1776709357,-42134.1776709357
61759,-41928.6196659925,-41928.6196659925,-41928.6196659925
61760,-41608.6996827703,-41608.6996827703,-41608.6996827703
61761,-41851.6726611056,-41851.6726611056,-41851.6726611056
61762,-42061.6305028208,-42061.6305028208,-42061.6305028208
61763,-42755.4823950005,-42755.4823950005,-42755.4823950005
61764,-42123.8200162483,-42123.8200162483,-42123.8200162483
61765,-42122.7592707606,-42122.7592707606,-42122.7592707606
61766,-41983.2697888621,-41983.2697888621,-41983.2697888621
61767,-41764.0383176037,-41764.0383176037,-41764.0383176037
61768,-41948.9576672505,-41948.9576672505,-41948.9576672505
61769,-42187.051809421,-42187.051809421,-42187.051809421
61770,-42597.3046052153,-42597.3046052153,-42597.3046052153
61771,-42023.2986728552,-42023.2986728552,-42023.2986728552
61772,-44558.262268782,-44558.262268782,-44558.262268782
61773,-42813.0636294129,-42813.0636294129,-42813.0636294129
61774,-42341.3787916304,-42341.3787916304,-42341.3787916304
61775,-42593.4595408119,-42593.4595408119,-42593.4595408119
61776,-41468.3287378047,-41468.3287378047,-41468.3287378047
61777,-40978.539118847,-40978.539118847,-40978.539118847
61778,-41721.169126671,-41721.169126671,-41721.169126671
61779,-44560.6526537812,-44560.6526537812,-44560.6526537812
61780,-42122.1762677276,-42122.1762677276,-42122.1762677276
61781,-42256.8254032717,-42256.8254032717,-42256.8254032717
61782,-45848.5365059183,-45848.5365059183,-45848.5365059183
61783,-42562.6407763225,-42562.6407763225,-42562.6407763225
61784,-45237.8619115422,-45237.8619115422,-45237.8619115422
61785,-42867.2674882437,-42867.2674882437,-42867.2674882437
61786,-42604.7172202081,-42604.7172202081,-42604.7172202081
61787,-41911.90374958,-41911.90374958,-41911.90374958
61788,-42416.103835754,-42416.103835754,-42416.103835754
61789,-41627.8988493335,-41627.8988493335,-41627.8988493335
61790,-42008.1629163699,-42008.1629163699,-42008.1629163699
61791,-45698.2023111425,-45698.2023111425,-45698.2023111425
61792,-41414.0498058181,-41414.0498058181,-41414.0498058181
61793,-41460.4670258361,-41460.4670258361,-41460.4670258361
61794,-41931.3394001157,-41931.3394001157,-41931.3394001157
61795,-41738.3814126612,-41738.3814126612,-41738.3814126612
61796,-41941.3185942385,-41941.3185942385,-41941.3185942385
61797,-43130.380431378,-43130.380431378,-43130.380431378
61798,-41554.8817614978,-41554.8817614978,-41554.8817614978
61799,-41982.9350187404,-41982.9350187404,-41982.9350187404
61800,-41523.235056391,-41523.235056391,-41523.235056391
61801,-41916.1085149375,-41916.1085149375,-41916.1085149375
61802,-41592.3716586582,-41592.3716586582,-41592.3716586582
61803,-41900.293989328,-41900.293989328,-41900.293989328
61804,-41361.1535209456,-41361.1535209456,-41361.1535209456
61805,-42283.7689444889,-42283.7689444889,-42283.7689444889
61806,-41598.4940480243,-41598.4940480243,-41598.4940480243
61807,-42453.8043598912,-42453.8043598912,-42453.8043598912
61808,-42190.1072476695,-42190.1072476695,-42190.1072476695
61809,-41486.7455236325,-41486.7455236325,-41486.7455236325
61810,-41937.0740499729,-41937.0740499729,-41937.0740499729
61811,-42342.1471838609,-42342.1471838609,-42342.1471838609
61812,-42323.257863451,-42323.257863451,-42323.257863451
61813,-41881.6323484589,-41881.6323484589,-41881.6323484589
61814,-42157.7078933514,-42157.7078933514,-42157.7078933514
61815,-42343.5115110435,-42343.5115110435,-42343.5115110435
61816,-42316.6523961477,-42316.6523961477,-42316.6523961477
61817,-41698.9108411178,-41698.9108411178,-41698.9108411178
61818,-41861.7555865765,-41861.7555865765,-41861.7555865765
61819,-42224.0710977329,-42224.0710977329,-42224.0710977329
61820,-42858.0609183622,-42858.0609183622,-42858.0609183622
61821,-41809.95851719,-41809.95851719,-41809.95851719
61822,-42723.8528790447,-42723.8528790447,-42723.8528790447
61823,-41506.2254810333,-41506.2254810333,-41506.2254810333
61824,-42299.3524256972,-42299.3524256972,-42299.3524256972
61825,-41557.0789950433,-41557.0789950433,-41557.0789950433
61826,-41517.5965007575,-41517.5965007575,-41517.5965007575
61827,-41479.8235523063,-41479.8235523063,-41479.8235523063
61828,-41922.8305256508,-41922.8305256508,-41922.8305256508
61829,-41674.1175063094,-41674.1175063094,-41674.1175063094
61830,-42848.0917637243,-42848.0917637243,-42848.0917637243
61831,-42088.8691198295,-42088.8691198295,-42088.8691198295
61832,-42219.7287841017,-42219.7287841017,-42219.7287841017
61833,-42119.7686975215,-42119.7686975215,-42119.7686975215
61834,-42237.9187292016,-42237.9187292016,-42237.9187292016
61835,-42179.6652906164,-42179.6652906164,-42179.6652906164
61836,-41889.1740460684,-41889.1740460684,-41889.1740460684
61837,-42250.4084826909,-42250.4084826909,-42250.4084826909
61838,-41980.9546052904,-41980.9546052904,-41980.9546052904
61839,-41622.449579683,-41622.449579683,-41622.449579683
61840,-41959.9921621671,-41959.9921621671,-41959.9921621671
61841,-42219.0918546327,-42219.0918546327,-42219.0918546327
61842,-42041.0404771245,-42041.0404771245,-42041.0404771245
61843,-42114.935274214,-42114.935274214,-42114.935274214
61844,-41863.5182013772,-41863.5182013772,-41863.5182013772
61845,-41554.032454751,-41554.032454751,-41554.032454751
61846,-41139.6732366251,-41139.6732366251,-41139.6732366251
61847,-41227.9737973775,-41227.9737973775,-41227.9737973775
61848,-41505.1214466006,-41505.1214466006,-41505.1214466006
61849,-41727.1621851732,-41727.1621851732,-41727.1621851732
61850,-42940.8374792862,-42940.8374792862,-42940.8374792862
61851,-42506.9955343716,-42506.9955343716,-42506.9955343716
61852,-41582.1882850045,-41582.1882850045,-41582.1882850045
61853,-42525.1405100882,-42525.1405100882,-42525.1405100882
61854,-41635.2600694271,-41635.2600694271,-41635.2600694271
61855,-42691.9797332218,-42691.9797332218,-42691.9797332218
61856,-41933.9033183077,-41933.9033183077,-41933.9033183077
61857,-43112.7703901936,-43112.7703901936,-43112.7703901936
61858,-42140.9115780264,-42140.9115780264,-42140.9115780264
61859,-43148.9572551902,-43148.9572551902,-43148.9572551902
61860,-44261.1455356855,-44261.1455356855,-44261.1455356855
61861,-41796.8580381311,-41796.8580381311,-41796.8580381311
61862,-41504.8259017166,-41504.8259017166,-41504.8259017166
61863,-42357.4521010527,-42357.4521010527,-42357.4521010527
61864,-44171.9720102116,-44171.9720102116,-44171.9720102116
61865,-41927.4610134956,-41927.4610134956,-41927.4610134956
61866,-42026.5507537003,-42026.5507537003,-42026.5507537003
61867,-45396.0569706162,-45396.0569706162,-45396.0569706162
61868,-42312.1581777081,-42312.1581777081,-42312.1581777081
61869,-41699.3277636471,-41699.3277636471,-41699.3277636471
61870,-41520.2538701163,-41520.2538701163,-41520.2538701163
61871,-41243.1881529635,-41243.1881529635,-41243.1881529635
61872,-41914.1497878608,-41914.1497878608,-41914.1497878608
61873,-42052.8163066937,-42052.8163066937,-42052.8163066937
61874,-41930.4632479315,-41930.4632479315,-41930.4632479315
61875,-42005.1154941075,-42005.1154941075,-42005.1154941075
61876,-41503.3406196386,-41503.3406196386,-41503.3406196386
61877,-41652.0194696053,-41652.0194696053,-41652.0194696053
61878,-41594.1256121059,-41594.1256121059,-41594.1256121059
61879,-41424.478687283,-41424.478687283,-41424.478687283
61880,-41803.4663002094,-41803.4663002094,-41803.4663002094
61881,-41881.775871803,-41881.775871803,-41881.775871803
61882,-43065.382456855,-43065.382456855,-43065.382456855
61883,-41918.4729704701,-41918.4729704701,-41918.4729704701
61884,-41596.8363006399,-41596.8363006399,-41596.8363006399
61885,-42194.5713002806,-42194.5713002806,-42194.5713002806
61886,-42077.4006884239,-42077.4006884239,-42077.4006884239
61887,-41922.1854660188,-41922.1854660188,-41922.1854660188
61888,-41477.0255747536,-41477.0255747536,-41477.0255747536
61889,-42215.603548917,-42215.603548917,-42215.603548917
61890,-42397.8352916753,-42397.8352916753,-42397.8352916753
61891,-42804.4878856544,-42804.4878856544,-42804.4878856544
61892,-41624.8173825597,-41624.8173825597,-41624.8173825597
61893,-42390.5916509729,-42390.5916509729,-42390.5916509729
61894,-41912.9580269815,-41912.9580269815,-41912.9580269815
61895,-42492.2148624785,-42492.2148624785,-42492.2148624785
61896,-42478.608901555,-42478.608901555,-42478.608901555
61897,-43229.7112236394,-43229.7112236394,-43229.7112236394
61898,-42084.5553537117,-42084.5553537117,-42084.5553537117
61899,-42550.3324006216,-42550.3324006216,-42550.3324006216
61900,-41953.459397947,-41953.459397947,-41953.459397947
61901,-41952.0664229017,-41952.0664229017,-41952.0664229017
61902,-41915.79225853,-41915.79225853,-41915.79225853
61903,-42050.5191571479,-42050.5191571479,-42050.5191571479
61904,-41984.386491637,-41984.386491637,-41984.386491637
61905,-41832.5210792571,-41832.5210792571,-41832.5210792571
61906,-43601.0980483496,-43601.0980483496,-43601.0980483496
61907,-42323.1191010739,-42323.1191010739,-42323.1191010739
61908,-42113.2451755803,-42113.2451755803,-42113.2451755803
61909,-42333.3764251048,-42333.3764251048,-42333.3764251048
61910,-42382.0251206335,-42382.0251206335,-42382.0251206335
61911,-42126.5263128292,-42126.5263128292,-42126.5263128292
61912,-41391.8786032603,-41391.8786032603,-41391.8786032603
61913,-41919.4487220858,-41919.4487220858,-41919.4487220858
61914,-41908.6113590174,-41908.6113590174,-41908.6113590174
61915,-41487.4301341683,-41487.4301341683,-41487.4301341683
61916,-41906.6257509743,-41906.6257509743,-41906.6257509743
61917,-42026.0363864409,-42026.0363864409,-42026.0363864409
61918,-41539.7488497879,-41539.7488497879,-41539.7488497879
61919,-42222.0399060202,-42222.0399060202,-42222.0399060202
61920,-42601.1003434884,-42601.1003434884,-42601.1003434884
61921,-43302.0365929894,-43302.0365929894,-43302.0365929894
61922,-42877.1312194722,-42877.1312194722,-42877.1312194722
61923,-41805.0008099262,-41805.0008099262,-41805.0008099262
61924,-41819.3017059425,-41819.3017059425,-41819.3017059425
61925,-42270.0528579057,-42270.0528579057,-42270.0528579057
61926,-41996.9723068016,-41996.9723068016,-41996.9723068016
61927,-41442.0070370209,-41442.0070370209,-41442.0070370209
61928,-42180.8181645665,-42180.8181645665,-42180.8181645665
61929,-41969.138345108,-41969.138345108,-41969.138345108
